-0.116,0.20412
-0.07250000000000001,0.1944
-0.058,0.18467999999999998
0.05075,0.18467999999999998
0.058,0.243
0.07975,0.37908
0.08700000000000001,0.39852
0.16675,0.42767999999999995
0.17400000000000002,0.41796
0.203,0.34992
0.22475,0.3402
0.261,0.32076
0.29725,0.35963999999999996
0.3335,0.45683999999999997
0.34075,0.61236
0.45675000000000004,0.8067599999999999
0.6960000000000001,0.8067599999999999
0.6960000000000001,0.729
0.7250000000000001,0.5831999999999999
0.9135000000000001,0.5346
1.06575,0.61236
1.0947500000000001,0.64152
1.19625,0.64152
1.21075,0.64152
1.28325,0.6804
1.363,0.7387199999999999
1.421,0.79704
1.4935,0.81648
1.5225000000000002,0.83592
1.6747500000000002,0.90396
1.6892500000000001,0.90396
1.79075,0.9428399999999999
1.8125,0.9817199999999999
1.95025,1.0206
1.96475,1.03032
2.1315,1.0692
2.1532500000000003,1.09836
2.3200000000000003,1.19556
2.494,1.2635999999999998
2.494,1.2635999999999998
2.4650000000000003,1.29276
2.349,1.27332
2.291,1.27332
2.2185,1.3122
2.1750000000000003,1.33164
2.12425,1.3608
2.0735,1.38024
2.0300000000000002,1.41912
1.8705,1.4774399999999999
1.7472500000000002,1.4871599999999998
1.6965000000000001,1.51632
1.6167500000000001,1.53576
1.566,1.5746399999999998
1.566,1.5746399999999998
1.4717500000000001,1.5746399999999998
1.4717500000000001,1.59408
1.4355,1.6135199999999998
1.3920000000000001,1.6523999999999999
1.3485,1.69128
1.32675,1.73016
1.276,1.80792
1.2397500000000001,1.86624
1.18175,1.95372
1.1672500000000001,1.9926
1.1527500000000002,2.0314799999999997
1.12375,2.1286799999999997
1.0802500000000002,2.22588
1.073,2.22588
1.05125,2.1384
1.03675,2.07036
0.9860000000000001,2.06064
0.96425,1.9926
1.0077500000000001,1.8954
1.044,1.73016
1.03675,1.68156
0.9860000000000001,1.63296
0.9860000000000001,1.59408
1.03675,1.5260399999999998
1.073,1.458
1.073,1.39968
0.928,1.33164
0.8845000000000001,1.29276
0.9135000000000001,1.1178
0.9860000000000001,1.09836
1.05125,1.00116
1.044,0.88452
0.9570000000000001,0.81648
0.8265,0.7776
0.81925,0.57348
0.81925,0.49572
0.7975,0.3402
0.7322500000000001,0.16524
0.6235,0.22355999999999998
0.52925,0.27215999999999996
0.35525,0.10691999999999999
0.3045,0.00972
0.13775,-0.00972
0.05075,0.0486
-0.043500000000000004,0.08748
-0.203,0.03888
-0.23925000000000002,-0.11664
-0.203,-0.23328
-0.13775,-0.30132
-0.043500000000000004,-0.29159999999999997
-0.06525,-0.06803999999999999
-0.15225,0.00972
-0.34075,0.11664
-0.406,0.1944
-0.464,0.32076
-0.4495,0.41796
-0.39875,0.6512399999999999
-0.38425000000000004,0.8067599999999999
-0.45675000000000004,0.88452
-0.5075000000000001,0.9234
-0.551,1.0206
-0.551,1.13724
-0.5075000000000001,1.18584
-0.39875,1.2538799999999999
-0.36975,1.39968
-0.36975,1.4871599999999998
-0.435,1.5746399999999998
-0.5945,1.67184
-0.609,1.7884799999999998
-0.5075000000000001,1.93428
-0.232,2.0314799999999997
-0.12325000000000001,2.14812
0.0145,2.32308
0.1595,2.37168
0.31175,2.37168
0.42050000000000004,2.4785999999999997
0.6525000000000001,2.5271999999999997
0.9135000000000001,2.51748
1.3050000000000002,2.6049599999999997
1.8197500000000002,2.64384
2.0445,2.6049599999999997
